id,number,title,state,author,created_at,updated_at,closed_at,labels,comments,reactions_total,html_url,summary
3275486637,12069,st.empty does not clear removed elements,open,injeniero,2025-07-30T02:35:45Z,2025-08-09T16:23:45Z,,"type:bug, status:confirmed, priority:P3, feature:st.empty",4,3,https://github.com/streamlit/streamlit/issues/12069,"`st.empty()` containers fail to clear old elements if the new content has fewer items than the previous render. Ghost elements remain visible. The expected behavior is for `st.empty()` to completely wipe its previous content before rendering new content, ensuring a clean state."
3275394249,12068,`st.feedback` shouldn't wrap,open,jrieke,2025-07-30T01:19:28Z,2025-10-28T06:23:26Z,,"type:bug, good first issue, area:layout, status:confirmed, priority:P3, feature:st.feedback",1,2,https://github.com/streamlit/streamlit/issues/12068,"When `st.feedback` is constrained by a small width, the icons (e.g., stars) wrap to a new line, which looks broken. The component should enforce a minimum width or prevent wrapping to keep the icons in a single row, preserving the UI integrity."
3274582057,12065,"Sidebar remains open when navigating through pages with `initial_sidebar_state=""collapsed""`",open,gRodrigues03,2025-07-29T18:29:01Z,2025-10-31T21:58:23Z,,"type:bug, status:confirmed, priority:P3, feature:st.sidebar",3,6,https://github.com/streamlit/streamlit/issues/12065,"Recent changes have broken sidebar behavior: navigating between pages fails to respect `initial_sidebar_state=""collapsed""`, keeping the sidebar open if it was previously open. Users expect the sidebar state to reset based on the page config upon navigation."
3270179946,12051,Thread 'ThreadPoolExecutor-4_0': missing ScriptRunContext! This warning can be ignored when running in bare mode.,open,mohankumarelec,2025-07-28T14:36:00Z,2025-10-21T23:21:20Z,,"type:bug, status:confirmed, priority:P3, feature:runtime",2,6,https://github.com/streamlit/streamlit/issues/12051,"LangChain callbacks running in separate threads lose the Streamlit script context, causing warnings and failures in `st.write`. This is a concurrency issue. The request is to better support context propagation or provide a pattern to handle threaded callbacks without losing the session context."
3267369966,12047,Some suggestions for improving `dataframe`,open,ghilesmeddour,2025-07-27T19:11:48Z,2025-10-01T14:53:36Z,,"type:enhancement, feature:st.dataframe",5,3,https://github.com/streamlit/streamlit/issues/12047,"A user provides a list of improvements for `st.dataframe`, including removing unnecessary scrollbars, improving null value formatting, adding visual truncation indicators, and fixing search highlighting issues. These are quality-of-life enhancements for the dataframe widget."
3267335580,12046,Allow selection of `st.popover` body placement,open,kevinvayro,2025-07-27T18:34:06Z,2025-07-28T13:18:36Z,,"type:enhancement, feature:st.popover",1,2,https://github.com/streamlit/streamlit/issues/12046,"`st.popover` currently defaults to opening to the bottom-left, which can cause misalignment in custom layouts. Users request a parameter to control the popover's opening direction (e.g., bottom-right, top). This would allow for better UI alignment in various container contexts."
3265967562,12045,Memory leak when using `@keras.saving.register_keras_serializable` with Streamlit,open,Napuh,2025-07-26T18:30:51Z,2025-11-08T12:23:47Z,,"type:bug, status:confirmed, priority:P3, area:integrations",2,2,https://github.com/streamlit/streamlit/issues/12045,A memory leak is reported when using Keras models with the serializable decorator in Streamlit. Memory usage grows with each rerun. This suggests an issue with how Streamlit handles or retains references to these specific Keras objects across reruns.
3265339151,12043,Option to refresh user info for user authenticated via st.login,open,velochy,2025-07-26T08:34:21Z,2025-07-27T16:51:01Z,,"type:enhancement, feature:authentication",1,1,https://github.com/streamlit/streamlit/issues/12043,"For apps using `st.login` (OIDC), there is no way to refresh user information (like updated permissions or language preference) without a full logout/login. The request is for an `st.refresh_user()` command to query the provider for updated claims and refresh tokens without breaking the session."
3263509896,12038,"Make `st.pills` and `st.segmented_control` look nicer with `width=""stretch""` and wrapping",open,jrieke,2025-07-25T14:56:46Z,2025-07-26T18:49:32Z,,"type:enhancement, feature:st.segmented_control, feature:st.pills",2,3,https://github.com/streamlit/streamlit/issues/12038,"When `st.pills` with `width=""stretch""` wraps to a new line, the distribution of pills is uneven (e.g., one long pill on the second line). The request is to improve the layout logic to distribute items more evenly across lines for a more balanced appearance."
3257338955,12022,Create an interface to manage frontend state,open,sfc-gh-dmatthews,2025-07-23T18:36:02Z,2025-07-23T20:40:48Z,,"type:enhancement, feature:st.session_state",3,5,https://github.com/streamlit/streamlit/issues/12022,"The proposal suggests a new `st.frontend_state` API to manage purely frontend interactions like widget focus, sidebar collapse/expand, or temporary disabling, without triggering backend reruns. This would allow for finer UI control separate from the data-driving `st.session_state`."
3252153347,12005,Make `st.context.ip_address` work with a proxy or load balancer by setting Tornado's `xheaders` parameter,open,adamalton,2025-07-22T10:42:08Z,2025-07-23T13:40:39Z,,"type:enhancement, area:server, feature:st.context",6,6,https://github.com/streamlit/streamlit/issues/12005,"`st.context.ip_address` returns `None` behind proxies because Tornado's `xheaders` option is not enabled by default in Streamlit. The request is to enable this setting to correctly parse `X-Forwarded-For` headers, allowing IP detection in production environments."
3249636231,11998,Minor styling issue with data editor causing highlight color to be clipped,open,sfc-gh-nbellante,2025-07-21T18:31:13Z,2025-07-30T14:57:27Z,,"type:bug, feature:st.dataframe, status:confirmed, priority:P3, feature:st.data_editor, upstream",1,1,https://github.com/streamlit/streamlit/issues/11998,A visual bug in `st.data_editor` causes the cell highlight color to be clipped or misaligned. This is a minor CSS/styling regression that needs fixing to ensure the editor looks polished.
3249416129,11997,Add new element for floating table of contents,open,nchammas,2025-07-21T17:10:52Z,2025-07-21T17:33:07Z,,"type:enhancement, area:elements",1,5,https://github.com/streamlit/streamlit/issues/11997,"Users want a native `st.toc()` widget to generate a table of contents from the page's Markdown headers. Ideally, this would float on the side (like in Streamlit docs) or be placeable within the page. This improves navigation for long, document-heavy apps."
3249319536,11996,`st.code` with large text is causing a RangeError,open,lukasmasuch,2025-07-21T16:37:21Z,2025-08-28T22:59:05Z,,"type:bug, status:confirmed, priority:P3, feature:st.code, upstream",2,1,https://github.com/streamlit/streamlit/issues/11996,"Rendering very large text blocks (e.g., >30MB) in `st.code` crashes the frontend with a `RangeError`. The issue seems related to the syntax highlighter struggling with massive inputs. Streamlit should handle large code blocks more gracefully, perhaps by truncating or virtually scrolling."
3246835264,11994,Focus `st.chat_input` on any key press,open,jrieke,2025-07-21T00:23:32Z,2025-07-21T00:24:20Z,,"type:enhancement, feature:st.chat_input",1,3,https://github.com/streamlit/streamlit/issues/11994,"To match the experience of other chat apps (like ChatGPT), users suggest automatically focusing `st.chat_input` when the user starts typing, provided no other input is focused. This streamlines the chat experience by removing the need to click the input box first."
3246464891,11991,Don't show JPG and JPEG on `st.file_uploader`,open,sfc-gh-jrieke,2025-07-20T15:45:22Z,2025-07-20T16:26:50Z,,"type:enhancement, good first issue, feature:st.file_uploader",2,3,https://github.com/streamlit/streamlit/issues/11991,"`st.file_uploader` displays both ""jpg"" and ""jpeg"" in the accepted types list, which is redundant. The request is to deduplicate these in the UI, showing only ""jpg"" to keep the interface cleaner while still accepting both extensions."
3246143519,11990,"New element to show a file, e.g. in `st.chat_message`",open,jrieke,2025-07-20T08:24:49Z,2025-07-20T16:04:49Z,,"type:enhancement, feature:st.chat_message",3,2,https://github.com/streamlit/streamlit/issues/11990,"Chat interfaces often need to display uploaded files as ""chips"" or cards within the message stream. The request is for a new element (e.g., `st.file_chip`) that renders a file attachment with a download option and preview, standardizing file presentation in chat."
3245436051,11987,Add marks to `st.select_slider`,open,jrieke,2025-07-19T16:35:33Z,2025-07-20T18:41:43Z,,"type:enhancement, feature:st.select_slider",2,1,https://github.com/streamlit/streamlit/issues/11987,"Users want to add visual tick marks to `st.select_slider` to indicate available options along the track. This would improve usability by showing the discrete positions the slider can snap to, similar to the `marks` feature in standard sliders."
